ModelDate,Ticker,GICCode,CustomIndustryGroupCode,GICIndustryGroupCode,IndustryGroup,GICSectorCode,Sector,InitialOutvestDecision,QuantitativeDecisionDate,QuantitativeDecision,ChangeInGrowthRateDate,ChangeInGrowthRate,RevGrowth1QAgo,RevGrowth,BBDate,conflict,latestRevGrowth,NewInfoIndicator,FinalDecisionCode,FinalDecision,NewFinalDecisionIndicator,SP500Weight,Name,MktCapinThousands,Pclose,RebalanceWeight,Shares,MktValueOfShares
3/31/2017,WAT US EQUITY,35203010,18,3520,"Pharmaceuticals, Biotechnology & Life Sciences",35,Health Care,Invested,7/27/2016,Reinvest,7/26/2016,0.75,0.019,0.033,,,0.061249102,,1,Invested,,0.06173929,WATERS CORP,12516680,156.31,0.085260962,27,4220
3/31/2017,ZTS US EQUITY,35202010,18,3520,"Pharmaceuticals, Biotechnology & Life Sciences",35,Health Care,Invested,5/5/2016,Reinvest,5/4/2016,2.748,-0.004,0.007,,,0.025813221,,1,Invested,,0.129493746,ZOETIS INC,26238186,53.37,0.178828771,167,8913
3/31/2017,ALLE US EQUITY,20102010,3,2010,Capital Goods,20,Industrials,Invested,,,,,,,,,0.082152701,,1,Invested,,0.035644306,ALLEGION PLC,7227230,75.7,0.049224211,33,2498
3/31/2017,AME US EQUITY,20104010,3,2010,Capital Goods,20,Industrials,Invested,2/8/2017,Reinvest,2/7/2017,0.128,-0.039,-0.034,,,-0.033769008,,1,Invested,,0.061204949,AMETEK INC,12439157,54.08,0.084523046,78,4218
3/31/2017,ARNC US EQUITY,20101010,3,2010,Capital Goods,20,Industrials,Invested,,,,,,,,,,,1,Invested,,0.057228906,ARCONIC INC,11606563,26.34,0.079032194,150,3951
3/31/2017,AYI US EQUITY,20104010,3,2010,Capital Goods,20,Industrials,Invested,,,,,,,,,0.218212382,,1,Invested,,0.044362711,ACUITY BRANDS INC,8994972,204,0.061264188,15,3060
3/31/2017,BA US EQUITY,20101010,33,2510,Capital Goods - Defense & Gov,20,Industrials,Invested,12/13/2016,Reinvest,1/27/2016,-0.234,0.077,0.059,12/12/2016,,-0.016053853,,1,Invested,,0.496846275,BOEING CO/THE,107545913,176.86,0.68613668,194,34311
3/31/2017,CAT US EQUITY,20106010,3,2010,Capital Goods,20,Industrials,Invested,1/27/2017,Reinvest,1/26/2017,0.115,-0.204,-0.18,,,-0.180255685,,1,Invested,,0.268309874,CATERPILLAR INC,54402441,92.76,0.370531602,200,18552
3/31/2017,CMI US EQUITY,20106010,3,2010,Capital Goods,20,Industrials,Outvested,2/8/2016,Outvest,2/4/2016,-1.151,0.038,-0.006,,,-0.083778127,,4,Outvested,,0.1153633,CUMMINS INC,25397215,151.2,,,
3/31/2017,COL US EQUITY,20101010,3,2010,Capital Goods,20,Industrials,Invested,7/26/2016,Reinvest,7/25/2016,0.163,-0.015,-0.012,,,0.018507808,,1,Invested,,0.062691664,ROCKWELL COLLINS INC,12711346,97.16,0.086576175,45,4372
3/31/2017,DE US EQUITY,20106015,3,2010,Capital Goods,20,Industrials,Invested,5/23/2016,Reinvest,5/20/2016,0.176,-0.195,-0.161,,,-0.044978807,,1,Invested,,0.157345163,DEERE & CO,34648287,108.86,0.217291128,100,10886
3/31/2017,DOV US EQUITY,20106020,3,2010,Capital Goods,20,Industrials,Invested,7/22/2016,Reinvest,7/21/2016,0.141,-0.105,-0.09,,,-0.023283749,,1,Invested,,0.061622615,DOVER CORP,12501898,80.35,0.085099836,53,4259
3/31/2017,EMR US EQUITY,20104010,3,2010,Capital Goods,20,Industrials,Invested,11/2/2016,Reinvest,11/1/2016,0.178,-0.129,-0.106,,,-0.074485861,,1,Invested,,0.190440125,EMERSON ELECTRIC CO,38613591,59.86,0.262994736,220,13169
3/31/2017,ETN US EQUITY,20104010,3,2010,Capital Goods,20,Industrials,Invested,2/25/2016,Reinvest,4/29/2014,-0.265,0.352,0.259,2/24/2016,,-0.053128746,,1,Invested,,0.164456979,EATON CORP PLC,33260502,74.15,0.227112432,153,11345
3/31/2017,FAST US EQUITY,20107010,3,2010,Capital Goods,20,Industrials,Invested,1/19/2017,Reinvest,1/18/2017,0.447,0.017,0.024,,,0.023997031,,1,Invested,,0.073470903,FASTENAL CO,14896942,51.5,0.10146213,98,5047
3/31/2017,DNB US EQUITY,20202020,4,2020,Commercial & Professional Services - Data,20,Industrials,Outvested,2/10/2017,Outvest,2/8/2017,-0.211,0.052,0.041,,,0.040681693,,4,Outvested,,0.019601814,DUN & BRADSTREET CORP,3982662,107.94,,,
3/31/2017,EFX US EQUITY,20202020,4,2020,Commercial & Professional Services - Data,20,Industrials,Invested,4/23/2015,Reinvest,4/22/2015,0.361,0.058,0.078,,,0.180657756,,1,Invested,,0.080859867,EQUIFAX INC,16508894,136.74,0.111666171,41,5606
3/31/2017,NLSN US EQUITY,20202020,4,2020,Commercial & Professional Services - Data,20,Industrials,Invested,4/21/2016,Reinvest,4/20/2016,0.515,-0.018,-0.009,,,0.022197019,,1,Invested,,0.06847404,NIELSEN HOLDINGS PLC,14769977,41.31,0.094561543,114,4709
3/31/2017,VRSK US EQUITY,20202020,4,2020,Commercial & Professional Services - Data,20,Industrials,Invested,5/4/2016,Reinvest,5/3/2016,9.728,0.008,0.086,,,0.13317317,,1,Invested,,0.061906397,VERISK ANALYTICS INC,13499749,81.14,0.085491734,53,4300
3/31/2017,CTAS US EQUITY,20201070,5,2020,Commercial & Professional Services - Non Data,20,Industrials,Outvested,7/17/2015,Reinvest,7/16/2015,0.631,0.001,0.002,,Yes,0.08762175,,2,Invested,,0.053753968,CINTAS CORP,13291635,126.54,0.074233361,29,3670
3/31/2017,RHI US EQUITY,20202010,5,2020,Commercial & Professional Services - Non Data,20,Industrials,Outvested,1/30/2017,Outvest,1/26/2017,-0.45,0.055,0.031,,,0.030513846,,4,Outvested,,0.030776955,ROBERT HALF INTL INC,6240328,48.83,,,
3/31/2017,RSG US EQUITY,20201050,5,2020,Commercial & Professional Services - Non Data,20,Industrials,Outvested,7/26/2013,Reinvest,7/25/2013,1.015,-0.009,0,,Yes,0.029917718,,2,Invested,,0.071436621,REPUBLIC SERVICES INC,21312187,62.81,0.098652819,79,4962
3/31/2017,SRCL US EQUITY,20201050,5,2020,Commercial & Professional Services - Non Data,20,Industrials,Outvested,2/17/2017,Outvest,2/15/2017,-0.304,0.277,0.193,,,0.193051494,,4,Outvested,,0.034782693,STERICYCLE INC,7066124,82.89,,,
3/31/2017,WM US EQUITY,20201050,5,2020,Commercial & Professional Services - Non Data,20,Industrials,Outvested,4/29/2016,Reinvest,4/28/2016,0.462,-0.074,-0.04,,Yes,0.049996142,,2,Invested,,0.145482978,WASTE MANAGEMENT INC,32215983,72.92,0.200909642,138,10063
3/31/2017,AAL US EQUITY,20302010,6,2030,Transportation,20,Industrials,Invested,4/25/2016,Reinvest,10/23/2015,-0.768,0.18,0.042,4/22/2016,,-0.019736521,,1,Invested,,0.10517726,AMERICAN AIRLINES GROUP INC,21325714,42.3,0.145248096,172,7276
3/31/2017,ALK US EQUITY,20302010,6,2030,Transportation,20,Industrials,Invested,,,,,,,,,0.059485531,,1,Invested,,0.056156211,ALASKA AIR GROUP INC,11407337,92.22,0.07755082,42,3873
3/31/2017,CHRW US EQUITY,20301010,6,2030,Transportation,20,Industrials,Invested,2/1/2017,Reinvest,1/31/2017,0.508,-0.05,-0.025,,,-0.024611823,,1,Invested,,0.053885028,C.H. ROBINSON WORLDWIDE INC,10958253,77.29,0.074414353,48,3710
3/31/2017,CSX US EQUITY,20304010,6,2030,Transportation,20,Industrials,Invested,1/18/2017,Reinvest,1/17/2017,0.455,-0.115,-0.063,,,-0.062822792,,1,Invested,,0.212695612,CSX CORP,43126108,46.55,0.293729205,315,14663
3/31/2017,DAL US EQUITY,20302010,6,2030,Transportation,20,Industrials,Outvested,7/17/2015,Outvest,7/15/2015,-0.329,0.069,0.046,,,-0.026164505,,4,Outvested,,0.16564548,DELTA AIR LINES INC,33586235,45.96,,,
3/31/2017,EXPD US EQUITY,20301010,6,2030,Transportation,20,Industrials,Invested,2/22/2017,Reinvest,2/21/2017,0.278,-0.109,-0.078,,,-0.078377489,,1,Invested,,0.050182719,EXPEDITORS INTL WASH INC,10207517,56.49,0.069301525,61,3446
3/31/2017,FDX US EQUITY,20301010,6,2030,Transportation,20,Industrials,Invested,9/18/2014,Reinvest,9/17/2014,0.327,0.029,0.038,,,0.13724723,,1,Invested,,0.235986158,FEDEX CORP,52178231,195.15,0.325893071,83,16197
3/31/2017,JBHT US EQUITY,20304020,6,2030,Transportation,20,Industrials,Invested,4/19/2016,Reinvest,4/18/2016,2.47,0.004,0.012,,,0.059443123,,1,Invested,,0.039283456,HUNT (JB) TRANSPRT SVCS INC,10211671,91.74,0.054249818,30,2752
3/31/2017,KSU US EQUITY,20304010,6,2030,Transportation,20,Industrials,Invested,7/20/2016,Reinvest,7/19/2016,0.22,-0.076,-0.059,,,-0.034976021,,1,Invested,,0.045106535,KANSAS CITY SOUTHERN,9145789,85.76,0.062291396,36,3087
3/31/2017,LUV US EQUITY,20302010,6,2030,Transportation,20,Industrials,Outvested,10/28/2016,Outvest,10/26/2016,-0.464,0.082,0.044,,,0.030524723,,4,Outvested,,0.163129565,SOUTHWEST AIRLINES CO,33076109,53.76,,,
3/31/2017,NSC US EQUITY,20304010,6,2030,Transportation,20,Industrials,Invested,1/26/2017,Reinvest,1/25/2017,0.32,-0.087,-0.059,,,-0.05927124,,1,Invested,,0.160452616,NORFOLK SOUTHERN CORP,32515304,111.97,0.221582471,99,11085
3/31/2017,R US EQUITY,20304020,6,2030,Transportation,20,Industrials,Invested,4/27/2016,Reinvest,4/26/2016,1.592,-0.01,0.006,,,0.032727577,,1,Invested,,0.019892507,RYDER SYSTEM INC,3992285,75.44,0.027471231,18,1358
3/31/2017,UAL US EQUITY,20302010,6,2030,Transportation,20,Industrials,Invested,7/5/2016,Reinvest,10/22/2015,-3.181,-0.005,-0.02,7/1/2016,,-0.034544686,,1,Invested,,0.099747224,UNITED CONTINENTAL HOLDINGS,22413083,70.64,0.137749305,97,6852
3/31/2017,UNP US EQUITY,20304010,6,2030,Transportation,20,Industrials,Invested,1/20/2017,Reinvest,1/19/2017,0.297,-0.122,-0.086,,,-0.085820382,,1,Invested,,0.425119725,UNION PACIFIC CORP,85910865,105.92,0.587083472,277,29340
3/31/2017,UPS US EQUITY,20301010,6,2030,Transportation,20,Industrials,Invested,4/29/2016,Reinvest,4/28/2016,1.845,0.002,0.006,,,0.043572126,,1,Invested,,0.364737377,UNITED PARCEL SERVICE-CL B,73954057,107.3,0.503696425,235,25216
3/31/2017,ADI US EQUITY,45301020,25,4530,Semiconductors & Semiconductor Equipment,45,Information Technology,Invested,2/16/2017,Reinvest,2/15/2017,15.912,-0.004,0.059,,,0.059400414,,1,Invested,,0.147101972,ANALOG DEVICES INC,29919207,81.95,0.203145447,124,10162
3/31/2017,AMAT US EQUITY,45301010,25,4530,Semiconductors & Semiconductor Equipment,45,Information Technology,Invested,6/10/2016,Reinvest,2/11/2015,-0.341,0.208,0.137,6/9/2016,,0.239510307,,1,Invested,,0.20716847,APPLIED MATERIALS INC,42005426,38.9,0.28609631,368,14315
3/31/2017,AVGO US EQUITY,45301020,25,4530,Semiconductors & Semiconductor Equipment,45,Information Technology,Invested,6/3/2016,Reinvest,6/2/2016,0.339,0.34,0.455,,,1.242528736,,1,Invested,,0.433081527,BROADCOM LTD,87882224,218.96,0.598078592,137,29998
3/31/2017,INTC US EQUITY,45301020,25,4530,Semiconductors & Semiconductor Equipment,45,Information Technology,Invested,4/20/2016,Reinvest,4/19/2016,1.755,-0.009,0.007,,,0.072838949,,1,Invested,,0.841088852,INTEL CORP,170538960,36.07,1.161530116,1610,58073
3/31/2017,GPN US EQUITY,45102020,23,4510,Software & Services,45,Information Technology,Invested,,,,,,,,,0.163802935,,1,Invested,,0.060586873,GLOBAL PAYMENTS INC,12303055,80.68,0.083669493,52,4195
3/31/2017,IBM US EQUITY,45102010,23,4510,Software & Services,45,Information Technology,Invested,4/19/2016,Reinvest,4/18/2016,0.133,-0.119,-0.103,,,-0.02231411,,5,Outvested,,0.73717055,INTL BUSINESS MACHINES CORP,164251112,174.14,,,
3/31/2017,INTU US EQUITY,45103010,23,4510,Software & Services,45,Information Technology,Outvested,2/27/2017,Outvest,2/23/2017,-0.206,0.109,0.086,,,0.086187598,,4,Outvested,,0.139007263,INTUIT INC,29668502,115.99,,,
3/31/2017,MA US EQUITY,45102020,23,4510,Software & Services,45,Information Technology,Invested,4/29/2016,Reinvest,4/28/2016,0.774,0.022,0.039,,,0.114720182,,1,Invested,,0.522608968,MASTERCARD INC - A,119060742,112.47,0.721714542,321,36103
3/31/2017,MSFT US EQUITY,45103020,23,4510,Software & Services,45,Information Technology,Invested,9/21/2016,Reinvest,7/21/2015,-0.434,0.137,0.078,9/20/2016,,-0.027201308,,1,Invested,,2.51004029,MICROSOFT CORP,508935126,65.86,3.46632509,2631,173278
3/31/2017,ORCL US EQUITY,45103020,23,4510,Software & Services,45,Information Technology,Invested,3/16/2016,Reinvest,3/17/2015,-0.266,0.034,0.025,3/15/2016,,0.007266073,,1,Invested,,0.659396282,ORACLE CORP,183556053,44.61,0.910615612,1020,45502
3/31/2017,PAYX US EQUITY,45102020,23,4510,Software & Services,45,Information Technology,Invested,10/1/2013,Reinvest,9/30/2013,0.197,0.043,0.052,,,0.077940814,,1,Invested,,0.092774377,PAYCHEX INC,21159707,58.9,0.128119916,109,6420
3/31/2017,PYPL US EQUITY,45102020,23,4510,Software & Services,45,Information Technology,Invested,,,,,,,,,0.172361592,,1,Invested,,0.23828056,PAYPAL HOLDINGS INC,51950221,43.02,0.329061604,382,16434
3/31/2017,RHT US EQUITY,45103020,23,4510,Software & Services,45,Information Technology,Invested,,,,,,,,,0.179348204,,1,Invested,,0.076060029,RED HAT INC,15421912,86.5,0.105037671,61,5277
3/31/2017,SYMC US EQUITY,45103020,23,4510,Software & Services,45,Information Technology,Invested,2/5/2016,Reinvest,2/4/2016,0.129,-0.448,-0.39,,,0.041643685,,1,Invested,,0.093637064,SYMANTEC CORP,18985827,30.68,0.129311273,211,6473
3/31/2017,TDC US EQUITY,45102010,23,4510,Software & Services,45,Information Technology,Outvested,2/13/2017,Outvest,2/9/2017,-0.347,-0.061,-0.082,,,-0.082213439,,4,Outvested,,0.020088971,TERADATA CORP,4073235,31.12,,,
3/31/2017,TSS US EQUITY,45102020,23,4510,Software & Services,45,Information Technology,Invested,10/28/2015,Reinvest,10/27/2015,0.15,0.11,0.126,,,0.500275405,,1,Invested,,0.043509339,TOTAL SYSTEM SERVICES INC,9802158,53.46,0.060085695,56,2994
3/31/2017,V US EQUITY,45102020,23,4510,Software & Services,45,Information Technology,Invested,10/25/2016,Reinvest,10/24/2016,0.373,0.063,0.087,,,0.136172936,,1,Invested,,0.81437431,VISA INC-CLASS A SHARES,165122326,88.87,1.124637765,633,56255
3/31/2017,VRSN US EQUITY,45101010,23,4510,Software & Services,45,Information Technology,Invested,2/2/2015,Reinvest,7/24/2014,-0.215,0.081,0.063,1/30/2015,,0.0781609,,1,Invested,,0.038247607,VERISIGN INC,8913879,87.11,0.052819327,30,2613
3/31/2017,WU US EQUITY,45102020,23,4510,Software & Services,45,Information Technology,Invested,8/4/2016,Reinvest,8/3/2016,0.117,-0.021,-0.018,,,-0.011087404,,1,Invested,,0.048265973,WESTERN UNION CO,9691362,20.35,0.06665453,164,3337
3/31/2017,1518855D US EQUITY,45101010,23,4510,Software & Services,45,Information Technology,Invested,1/24/2017,Reinvest,1/23/2017,6.872,0.005,0.04,,,0.040423074,,1,Invested,,0.200919682,YAHOO! INC,44275794.2,46.62,0.277466835,298,13893
3/31/2017,AAPL US EQUITY,45202030,24,4520,Technology Hardware & Equipment,45,Information Technology,Outvested,7/28/2016,Outvest,7/26/2016,-1.249,0.072,-0.018,,,-0.0717909,,3,Invested,,3.717295765,APPLE INC,753717936,143.66,5.133525397,1786,256577
3/31/2017,APH US EQUITY,45203015,24,4520,Technology Hardware & Equipment,45,Information Technology,Outvested,4/21/2016,Reinvest,4/20/2016,0.175,0.042,0.049,,Yes,0.128881067,,2,Invested,,0.107992082,AMPHENOL CORP-CL A,21896447,71.17,0.149135321,105,7473
3/31/2017,CSCO US EQUITY,45201020,24,4520,Technology Hardware & Equipment,45,Information Technology,Outvested,5/20/2016,Outvest,5/18/2016,-0.49,0.031,0.016,,,-0.020548912,,3,Invested,,0.834808378,CISCO SYSTEMS INC,169265533,33.8,1.152856884,1705,57629
3/31/2017,EQR US EQUITY,60101060,28,6010,Real Estate,60,Real Estate,Outvested,4/28/2016,Outvest,4/26/2016,-0.621,0.05,0.019,,,-0.116272885,,4,Outvested,,0.112649765,EQUITY RESIDENTIAL,22840838,62.22,,,
3/31/2017,ESS US EQUITY,60101060,28,6010,Real Estate,60,Real Estate,Outvested,8/3/2015,Outvest,7/30/2015,-0.28,0.754,0.542,,,0.083383637,,4,Outvested,,0.074849966,ESSEX PROPERTY TRUST INC,15178644,231.53,,,
3/31/2017,EXR US EQUITY,60101080,28,6010,Real Estate,60,Real Estate,Outvested,,,,,,,,,0.267944572,,2,Invested,,0.046195529,EXTRA SPACE STORAGE INC,9366594,74.39,0.06379528,43,3199
3/31/2017,FRT US EQUITY,60101070,28,6010,Real Estate,60,Real Estate,Outvested,,,,,,,,,0.077389881,,2,Invested,,0.047475652,FEDERAL REALTY INVS TRUST,9635096,133.5,0.065563108,25,3338
3/31/2017,GGP US EQUITY,60101070,28,6010,Real Estate,60,Real Estate,Outvested,5/3/2016,Reinvest,5/2/2016,0.309,-0.052,-0.036,,Yes,-0.023974224,,4,Outvested,,0.066771846,GGP INC,20478278,23.18,,,
3/31/2017,WELL US EQUITY,60101050,28,6010,Real Estate,60,Real Estate,Outvested,2/24/2017,Outvest,2/22/2017,-0.244,0.144,0.109,,,0.109158778,,4,Outvested,,0.126634395,WELLTOWER INC,25722249,70.82,,,
3/31/2017,FFIV US EQUITY,45201020,24,4520,Technology Hardware & Equipment,45,Information Technology,Outvested,7/22/2016,Outvest,7/20/2016,-0.275,0.064,0.046,,,0.038525242,,4,Outvested,,0.045555518,F5 NETWORKS INC,9236825,142.57,,,
3/31/2017,FLIR US EQUITY,45203010,24,4520,Technology Hardware & Equipment,45,Information Technology,Outvested,10/27/2016,Reinvest,10/26/2016,0.301,0.035,0.046,,Yes,0.067498701,,2,Invested,,0.024396166,FLIR SYSTEMS INC,4947504,36.28,0.033690711,46,1669
3/31/2017,GLW US EQUITY,45203015,24,4520,Technology Hardware & Equipment,45,Information Technology,Outvested,7/28/2016,Reinvest,10/27/2015,-0.979,0.086,0.002,7/27/2016,Yes,0.030622325,,2,Invested,,0.123587343,CORNING INC,25030242,27,0.170672124,316,8532
3/31/2017,HPE US EQUITY,45202030,24,4520,Technology Hardware & Equipment,45,Information Technology,Outvested,,,,,,,,,,,4,Outvested,,0.194595644,HEWLETT PACKARD ENTERPRIS,22830894,13.7726,,,
3/31/2017,HPQ US EQUITY,45202030,24,4520,Technology Hardware & Equipment,45,Information Technology,Outvested,5/26/2016,Reinvest,5/25/2016,0.148,-0.487,-0.415,,Yes,-0.023570239,,4,Outvested,,0.149327642,HP INC,30231182,17.88,,,
3/31/2017,HRS US EQUITY,45201020,24,4520,Technology Hardware & Equipment,45,Information Technology,Outvested,11/3/2016,Outvest,11/1/2016,-0.39,0.45,0.275,,,0.156981372,,4,Outvested,,0.068301954,HARRIS CORP,13848887,111.27,,,
3/31/2017,JNPR US EQUITY,45201020,24,4520,Technology Hardware & Equipment,45,Information Technology,Outvested,10/27/2016,Outvest,10/25/2016,-0.253,0.082,0.061,,,0.027234551,,4,Outvested,,0.052429338,JUNIPER NETWORKS INC,10553025,27.83,,,
3/31/2017,MSI US EQUITY,45201020,24,4520,Technology Hardware & Equipment,45,Information Technology,Outvested,8/5/2016,Reinvest,2/22/2016,-3.863,-0.006,-0.031,8/4/2016,Yes,0.06022827,,2,Invested,,0.070054476,MOTOROLA SOLUTIONS INC,14130854,86.22,0.0967441,56,4828
3/31/2017,ROST US EQUITY,25504010,12,2550,Retailing,25,Consumer Discretionary,Outvested,11/21/2014,Reinvest,11/20/2014,0.135,0.043,0.049,,Yes,0.077617929,,2,Invested,,0.12803668,ROSS STORES INC,25814124,65.87,0.176816586,134,8827
3/31/2017,CMG US EQUITY,25301040,30,2530,Consumer Services - Restaurants,25,Consumer Discretionary,Invested,2/3/2017,Reinvest,2/2/2017,0.141,-0.154,-0.133,,,-0.132594853,,1,Invested,,0.063222347,CHIPOTLE MEXICAN GRILL INC,12778850,445.52,0.08730904,10,4455
3/31/2017,DRI US EQUITY,25301040,30,2530,Consumer Services - Restaurants,25,Consumer Discretionary,Invested,10/5/2016,Reinvest,6/30/2016,-0.663,0.074,0.025,10/4/2016,,0.012976104,,1,Invested,,0.051237417,DARDEN RESTAURANTS INC,10388886,83.67,0.070758045,42,3514
3/31/2017,VZ US EQUITY,50101020,26,5010,Telecommunication Services,50,Telecommunication Services,Outvested,1/25/2016,Outvest,1/21/2016,-0.204,0.045,0.036,,,-0.042850631,,4,Outvested,,0.98007147,VERIZON COMMUNICATIONS INC,198900000,48.75,,,
3/31/2017,AEE US EQUITY,55103010,27,5510,Utilities,55,Utilities,Outvested,2/17/2017,Reinvest,2/16/2017,0.832,-0.021,-0.004,,Yes,-0.00360774,,4,Outvested,,0.065325811,AMEREN CORPORATION,13245445,54.59,,,
3/31/2017,AEP US EQUITY,55101010,27,5510,Utilities,55,Utilities,Outvested,7/29/2016,Reinvest,7/28/2016,0.405,-0.041,-0.025,,Yes,-0.004461057,,4,Outvested,,0.162796746,AMERICAN ELECTRIC POWER,33008627,67.13,,,
3/31/2017,AES US EQUITY,55105010,27,5510,Utilities,55,Utilities,Outvested,11/7/2016,Reinvest,11/4/2016,0.299,-0.171,-0.12,,Yes,-0.041374035,,4,Outvested,,0.036346791,AES CORP,7371131,11.18,,,
3/31/2017,AWK US EQUITY,55104010,27,5510,Utilities,55,Utilities,Outvested,,,,,,,,,0.045133498,,2,Invested,,0.068355682,AMERICAN WATER WORKS CO INC,13821829,77.77,0.094398092,61,4744
3/31/2017,CMS US EQUITY,55103010,27,5510,Utilities,55,Utilities,Outvested,7/29/2016,Reinvest,7/28/2016,0.21,-0.092,-0.072,,Yes,-0.008828996,,4,Outvested,,0.061763167,CMS ENERGY CORP,12527782,44.74,,,
3/31/2017,CNP US EQUITY,55103010,27,5510,Utilities,55,Utilities,Outvested,8/8/2016,Reinvest,8/5/2016,0.22,-0.183,-0.143,,Yes,0.019225562,,2,Invested,,0.058562393,CENTERPOINT ENERGY INC,11881512,27.57,0.080873718,147,4053
3/31/2017,D US EQUITY,55103010,27,5510,Utilities,55,Utilities,Outvested,11/1/2016,Reinvest,10/31/2016,0.212,-0.091,-0.071,,Yes,0.004279723,,2,Invested,,0.24029859,DOMINION RESOURCES INC/VA,48731956,77.57,0.331848471,214,16600
3/31/2017,DTE US EQUITY,55103010,27,5510,Utilities,55,Utilities,Outvested,4/27/2016,Reinvest,4/26/2016,0.208,-0.16,-0.126,,Yes,0.028344781,,2,Invested,,0.09036263,DTE ENERGY COMPANY,18317309,102.11,0.124789332,61,6229
3/31/2017,DUK US EQUITY,55101010,27,5510,Utilities,55,Utilities,Outvested,11/7/2016,Reinvest,11/4/2016,0.143,-0.076,-0.065,,Yes,0.016628671,,2,Invested,,0.282970855,DUKE ENERGY CORP,57397405,82.01,0.39077818,238,19518
3/31/2017,ED US EQUITY,55103010,27,5510,Utilities,55,Utilities,Outvested,8/5/2016,Reinvest,8/4/2016,0.19,-0.051,-0.041,,Yes,-0.038234826,,4,Outvested,,0.116842138,CONSOLIDATED EDISON INC,23690882,77.66,,,
